ObjectName,Page,SelectorType,SelectorValue,RoleName,FallbackSelector,Dynamic,Description,Exact
ddl_select_name_perc_Pi_T2nd_Operator,ResultsPage,css,"select[name=""percPiT2ndOperator""]",,,FALSE,native <select> from codegen,FALSE
txt_input_name_perc_Pi_T2nd_Percentile_Val,ResultsPage,css,"input[name=""percPiT2ndPercentileVal""]",,,FALSE,textbox from codegen,FALSE
txt_input_name_perc_Pi_T2nd_Percentile_Prob,ResultsPage,css,"input[name=""percPiT2ndPercentileProb""]",,,FALSE,textbox from codegen,FALSE
ddl_assurance_Input_Method,ResultsPage,css,#assuranceInputMethod,,,FALSE,native <select> from codegen,FALSE
txt_pi_t_a,ResultsPage,css,#pi_t_a,,,FALSE,textbox from codegen,FALSE
txt_pi_t_b,ResultsPage,css,#pi_t_b,,,FALSE,textbox from codegen,FALSE
ddl_perc_Pi_TPsi1st_Operator,ResultsPage,css,#percPiTPsi1stOperator,,,FALSE,native <select> from codegen,FALSE
txt_perc_Pi_TPsi1st_Percentile_Val,ResultsPage,css,#percPiTPsi1stPercentileVal,,,FALSE,textbox from codegen,FALSE
txt_perc_Pi_TPsi1st_Percentile_Prob,ResultsPage,css,#percPiTPsi1stPercentileProb,,,FALSE,textbox from codegen,FALSE
ddl_perc_Pi_TPsi2nd_Operator,ResultsPage,css,#percPiTPsi2ndOperator,,,FALSE,native <select> from codegen,FALSE
txt_perc_Pi_TPsi2nd_Percentile_Val,ResultsPage,css,#percPiTPsi2ndPercentileVal,,,FALSE,textbox from codegen,FALSE
txt_perc_Pi_TPsi2nd_Percentile_Prob,ResultsPage,css,#percPiTPsi2ndPercentileProb,,,FALSE,textbox from codegen,FALSE
txt_prior_Distribution_For,ResultsPage,css,#priorDistributionFor,,,FALSE,textbox from codegen,FALSE
ddl_prior_Distribution_For,ResultsPage,css,#priorDistributionFor,,,FALSE,native <select> from codegen,FALSE
txt_Min_c,ResultsPage,css,"input[name=""minPiC""]",,,FALSE,textbox from codegen,FALSE
txt_Max_c,ResultsPage,css,"input[name=""maxPiC""]",,,FALSE,textbox from codegen,FALSE
ddl_select_name_perc_Pi_C1st_Operator,ResultsPage,css,"select[name=""percPiC1stOperator""]",,,FALSE,native <select> from codegen,FALSE
txt_input_name_perc_Pi_C1st_Percentile_Val,ResultsPage,css,"input[name=""percPiC1stPercentileVal""]",,,FALSE,textbox from codegen,FALSE
txt_input_name_perc_Pi_C1st_Percentile_Prob,ResultsPage,css,"input[name=""percPiC1stPercentileProb""]",,,FALSE,textbox from codegen,FALSE
ddl_select_name_perc_Pi_C2nd_Operator,ResultsPage,css,"select[name=""percPiC2ndOperator""]",,,FALSE,native <select> from codegen,FALSE
txt_input_name_perc_Pi_C2nd_Percentile_Val,ResultsPage,css,"input[name=""percPiC2ndPercentileVal""]",,,FALSE,textbox from codegen,FALSE
txt_input_name_perc_Pi_C2nd_Percentile_Prob,ResultsPage,css,"input[name=""percPiC2ndPercentileProb""]",,,FALSE,textbox from codegen,FALSE
txt_pi_c_a,ResultsPage,css,#pi_c_a,,,FALSE,textbox from codegen,FALSE
txt_pi_c_b,ResultsPage,css,#pi_c_b,,,FALSE,textbox from codegen,FALSE
ddl_perc_Pi_CPsi1st_Operator,ResultsPage,css,#percPiCPsi1stOperator,,,FALSE,native <select> from codegen,FALSE
txt_perc_Pi_CPsi1st_Percentile_Val,ResultsPage,css,#percPiCPsi1stPercentileVal,,,FALSE,textbox from codegen,FALSE
txt_perc_Pi_CPsi1st_Percentile_Prob,ResultsPage,css,#percPiCPsi1stPercentileProb,,,FALSE,textbox from codegen,FALSE
ddl_perc_Pi_CPsi2nd_Operator,ResultsPage,css,#percPiCPsi2ndOperator,,,FALSE,native <select> from codegen,FALSE
txt_perc_Pi_CPsi2nd_Percentile_Val,ResultsPage,css,#percPiCPsi2ndPercentileVal,,,FALSE,textbox from codegen,FALSE
txt_perc_Pi_CPsi2nd_Percentile_Prob,ResultsPage,css,#percPiCPsi2ndPercentileProb,,,FALSE,textbox from codegen,FALSE
ddl_Efficacy_Boundary_Family,ResultsPage,css,#effBoundaryFam,,,FALSE,native <select> from codegen,FALSE
ddl_Spending_Function,ResultsPage,css,#effSpendFunc,,,FALSE,native <select> from codegen,FALSE
txt_Parameter,ResultsPage,css,#effParamRho,,,FALSE,textbox from codegen,FALSE
ddl_eff_Spend_Func,ResultsPage,css,#effSpendFunc,,,FALSE,native <select> from codegen,FALSE
txt_eff_Param_Gamma,ResultsPage,css,#effParamGamma,,,FALSE,textbox from codegen,FALSE
ddl_eff_Param,ResultsPage,css,#effParam,,,FALSE,native <select> from codegen,FALSE
ddl_eff_Boundary_Fam,ResultsPage,css,#effBoundaryFam,,,FALSE,native <select> from codegen,FALSE
ddl_Fix,ResultsPage,css,#fix,,,FALSE,native <select> from codegen,FALSE
txt_Shape_Parameter,ResultsPage,css,#shapeParamDelta,,,FALSE,textbox from codegen,FALSE
ddl_Futility_Boundary_Family,ResultsPage,css,#futBoundaryFam,,,FALSE,native <select> from codegen,FALSE
txt_Shape_Parameter_2,ResultsPage,css,#shapeParamDeltaTwo,,,FALSE,textbox from codegen,FALSE
ddl_fut_Boundary_Fam,ResultsPage,css,#futBoundaryFam,,,FALSE,native <select> from codegen,FALSE
txt_fut_Param_Rho,ResultsPage,css,#futParamRho,,,FALSE,textbox from codegen,FALSE
ddl_fut_Spend_Func,ResultsPage,css,#futSpendFunc,,,FALSE,native <select> from codegen,FALSE
txt_fut_Param_Gamma,ResultsPage,css,#futParamGamma,,,FALSE,textbox from codegen,FALSE
ddl_fut_Param,ResultsPage,css,#futParam,,,FALSE,native <select> from codegen,FALSE
ddl_fut_Boundary,ResultsPage,css,#futBoundary,,,FALSE,native <select> from codegen,FALSE
ddl_Compute_CP_Using,DesignPage,css,#computeCP,,,FALSE,native <select> from codegen,FALSE
ddl_asym_Eff_Boundary_Fam,ResultsPage,css,#asymEffBoundaryFam,,,FALSE,native <select> from codegen,FALSE
ddl_upper_Spend_Func,ResultsPage,css,#upperSpendFunc,,,FALSE,native <select> from codegen,FALSE
txt_upper_Param_Rho,ResultsPage,css,#upperParamRho,,,FALSE,textbox from codegen,FALSE
txt_upper_Param_Gamma,ResultsPage,css,#upperParamGamma,,,FALSE,textbox from codegen,FALSE
ddl_upper_Param,ResultsPage,css,#upperParam,,,FALSE,native <select> from codegen,FALSE
ddl_lower_Spend_Func,ResultsPage,css,#lowerSpendFunc,,,FALSE,native <select> from codegen,FALSE
txt_lower_Param_Rho,ResultsPage,css,#lowerParamRho,,,FALSE,textbox from codegen,FALSE
txt_lower_Param_Gamma,ResultsPage,css,#lowerParamGamma,,,FALSE,textbox from codegen,FALSE
ddl_Boundary_Scale,ResultsPage,css,#boundaryScale,,,FALSE,native <select> from codegen,FALSE
btn_Add_Interim,ResultsPage,role,button,Add Interim,,FALSE,button from codegen,FALSE
txt_boundary_0_cum_Alpha_Spent,ResultsPage,css,"input[name=""boundary.0.cumAlphaSpent""]",,,FALSE,textbox from codegen,FALSE
txt_boundary_1_cum_Alpha_Spent,ResultsPage,css,"input[name=""boundary.1.cumAlphaSpent""]",,,FALSE,"table-completeness: mirrors period 0 name pattern for period 1",FALSE
txt_boundary_0_efficacy_PValue,ResultsPage,css,"[id=""boundary.0.efficacyPValue""]",,,FALSE,textbox from codegen,FALSE
txt_boundary_1_efficacy_PValue,ResultsPage,css,"[id=""boundary.1.efficacyPValue""]",,,FALSE,"table-completeness: mirrors period 0 id pattern for period 1 (S12 many-interim)",FALSE
txt_boundary_2_efficacy_PValue,ResultsPage,css,"[id=""boundary.2.efficacyPValue""]",,,FALSE,"table-completeness: mirrors period 0 id pattern for period 2 (S12 many-interim)",FALSE
txt_boundary_3_efficacy_PValue,ResultsPage,css,"[id=""boundary.3.efficacyPValue""]",,,FALSE,"table-completeness: mirrors period 0 id pattern for period 3 (S12 many-interim)",FALSE
txt_boundary_4_efficacy_PValue,ResultsPage,css,"[id=""boundary.4.efficacyPValue""]",,,FALSE,"table-completeness: mirrors period 0 id pattern for period 4 (S12 many-interim)",FALSE
txt_boundary_5_efficacy_PValue,ResultsPage,css,"[id=""boundary.5.efficacyPValue""]",,,FALSE,"table-completeness: mirrors period 0 id pattern for period 5 (S12 many-interim)",FALSE
txt_boundary_6_efficacy_PValue,ResultsPage,css,"[id=""boundary.6.efficacyPValue""]",,,FALSE,"table-completeness: mirrors period 0 id pattern for period 6 (S12 many-interim)",FALSE
txt_boundary_7_efficacy_PValue,ResultsPage,css,"[id=""boundary.7.efficacyPValue""]",,,FALSE,"table-completeness: mirrors period 0 id pattern for period 7 (S12 many-interim)",FALSE
txt_boundary_0_cum_Beta_Spent,ResultsPage,css,"input[name=""boundary.0.cumBetaSpent""]",,,FALSE,textbox from codegen,FALSE
txt_boundary_0_futility_PValue,ResultsPage,css,"[id=""boundary.0.futilityPValue""]",,,FALSE,textbox from codegen,FALSE
txt_boundary_0_futility_CP,ResultsPage,css,"[id=""boundary.0.futilityCP""]",,,FALSE,textbox from codegen,FALSE
txt_boundary_1_futility_CP,ResultsPage,css,"[id=""boundary.1.futilityCP""]",,,FALSE,"table-completeness: mirrors period 0 id pattern for period 1",FALSE
txt_boundary_2_futility_CP,ResultsPage,css,"[id=""boundary.2.futilityCP""]",,,FALSE,"table-completeness: mirrors period 0 id pattern for period 2",FALSE
txt_boundary_0_futility_Psi,ResultsPage,css,"[id=""boundary.0.futilityPsi""]",,,FALSE,textbox from codegen,FALSE
txt_boundary_1_futility_Psi,ResultsPage,css,"[id=""boundary.1.futilityPsi""]",,,FALSE,"table-completeness: mirrors period 0 id pattern for period 1",FALSE
txt_boundary_0_upper_PValue,ResultsPage,css,"[id=""boundary.0.upperPValue""]",,,FALSE,textbox from codegen,FALSE
txt_boundary_0_lower_PValue,ResultsPage,css,"[id=""boundary.0.lowerPValue""]",,,FALSE,textbox from codegen,FALSE
txt_boundary_0_upper_Alpha,ResultsPage,css,"[id=""boundary.0.upperAlpha""]",,,FALSE,textbox from codegen,FALSE
txt_boundary_1_upper_Alpha,ResultsPage,css,"[id=""boundary.1.upperAlpha""]",,,FALSE,"table-completeness: mirrors period 0 id pattern for period 1 (Interpolated spend requires cum alpha at EVERY non-Final interim)",FALSE
txt_boundary_0_lower_Alpha,ResultsPage,css,"[id=""boundary.0.lowerAlpha""]",,,FALSE,textbox from codegen,FALSE
txt_boundary_1_lower_Alpha,ResultsPage,css,"[id=""boundary.1.lowerAlpha""]",,,FALSE,"table-completeness: mirrors period 0 id pattern for period 1 (Interpolated spend requires cum alpha at EVERY non-Final interim)",FALSE
btn_Calculate,ResultsPage,role,button,Calculate,,FALSE,button from codegen,FALSE
btn_Enrollment,ResultsPage,role,button,Enrollment,,FALSE,button from codegen,FALSE
chk_Include,Page,css,#includeSwitch,,,FALSE,Sim Enrollment tab: Include toggle - ON reveals the accrual table,FALSE
chk_Include,ResultsPage,role,checkbox,Include,,FALSE,checkbox from codegen,FALSE
btn_Save,ResultsPage,role,button,Save,,FALSE,button from codegen,TRUE
btn_Save_Compute,DesignPage,role,button,Save & Compute,,FALSE,button from codegen,FALSE
txt_ResultName,ResultsPage,css,#inputId,,,FALSE,textbox from codegen,FALSE
txt_credit_alert_primary,ResultsPage,css,#credit-alert-primary,,,FALSE,textbox from codegen,FALSE
lnk_ResultName,ResultsPage,role,link,{0},,TRUE,result link from codegen,FALSE
lbl_RunStatus,ResultsPage,css,div[role=gridcell][col-id=simStatus],,,FALSE,Run status cell. VERIFY col-id against your app and adjust,FALSE
txt_boundary_analysisSpacingInfo,ResultsPage,css,"[id=""boundary.{0}.analysisSpacingInfo""]",,,TRUE,PARAMETRIC boundary analysisSpacingInfo; {0}=period index (loopPeriods),FALSE
chk_boundary_efficacyCheck,ResultsPage,css,"[id=""boundary.{0}.efficacyCheck""]",,,TRUE,PARAMETRIC boundary efficacyCheck; {0}=period index (loopPeriods),FALSE
chk_boundary_futilityCheck,ResultsPage,css,"[id=""boundary.{0}.futilityCheck""]",,,TRUE,PARAMETRIC boundary futilityCheck; {0}=period index (loopPeriods),FALSE
txt_enrollmentTable_avgSubjectsEnrolled,ResultsPage,css,"[id=""enrollmentTable.{0}.avgSubjectsEnrolled""]",,,TRUE,PARAMETRIC enrollmentTable avgSubjectsEnrolled; {0}=period index (loopPeriods),FALSE
txt_enrollment_Table_0_avg_Subjects_Enrolled,ResultsPage,css,"[id=""enrollmentTable.0.avgSubjectsEnrolled""]",,,FALSE,"design enrollment is single-period - scalar fill mirroring feature_ROP(PD) (IMPORT_LESSONS family rule: don't loopPeriods a single-period design table)",FALSE
btn_Simulate,DesignPage,role,button,Simulate,,FALSE,button from codegen,FALSE
txt_ResultName,Page,css,#inputId,,,FALSE,textbox from codegen,FALSE
txt_credit_alert_primary,Page,css,#credit-alert-primary,,,FALSE,textbox from codegen,FALSE
txt_left_Panel_designs,Page,css,"[id=""leftPanel.designs""]",,,FALSE,textbox from codegen,FALSE
txt_Sample_Size_n,Page,css,#sampleSize,,,FALSE,textbox from codegen,FALSE
ddl_Randomization_Method,Page,css,#randomizationMethodSelect,,,FALSE,native <select> from codegen,FALSE
ddl_randomization_Method_Select,Page,css,#randomizationMethodSelect,,,FALSE,native <select> from codegen,FALSE
txt_Allocation_Ratio_nt_nc,Page,css,#allocationRatio,,,FALSE,textbox from codegen,FALSE
txt_Critical_Point,Page,css,#criticalPoint,,,FALSE,textbox from codegen,FALSE
txt_Noninferiority_Margin_0,Page,css,#nonInferiorityMargin,,,FALSE,textbox from codegen,FALSE
txt_super_Superiority_Margin,Page,css,#superSuperiorityMargin,,,FALSE,textbox from codegen,FALSE
txt_upper_Critical_Point,Page,css,#upperCriticalPoint,,,FALSE,textbox from codegen,FALSE
txt_boundary_Sim_0_analysis_Spacing_Info,Page,css,"[id=""boundarySim.0.analysisSpacingInfo""]",,,FALSE,textbox from codegen,FALSE
txt_boundary_Sim_1_analysis_Spacing_Info,Page,css,"[id=""boundarySim.1.analysisSpacingInfo""]",,,FALSE,textbox from codegen,FALSE
txt_boundary_Sim_2_analysis_Spacing_Info,Page,css,"[id=""boundarySim.2.analysisSpacingInfo""]",,,FALSE,table-completeness: mirrors period 0/1 id pattern for period 2,FALSE
txt_boundary_Sim_1_efficacy_ZUpper,Page,css,"[id=""boundarySim.1.efficacyZUpper""]",,,FALSE,table-completeness: mirrors period 0 id pattern for period 1,FALSE
txt_boundary_Sim_1_futility_ZUpper,Page,css,"[id=""boundarySim.1.futilityZUpper""]",,,FALSE,table-completeness: mirrors period 0 id pattern for period 1,FALSE
txt_boundary_Sim_1_cum_Alpha_Spent_Upper,Page,css,"input[name=""boundarySim.1.cumAlphaSpentUpper""]",,,FALSE,table-completeness: mirrors period 0 name pattern for period 1,FALSE
txt_boundary_Sim_0_efficacy_ZUpper,Page,css,"[id=""boundarySim.0.efficacyZUpper""]",,,FALSE,textbox from codegen,FALSE
txt_boundary_Sim_0_efficacy_ZLower,Page,css,"[id=""boundarySim.0.efficacyZLower""]",,,FALSE,textbox from codegen,FALSE
txt_boundary_Sim_0_futility_ZUpper,Page,css,"[id=""boundarySim.0.futilityZUpper""]",,,FALSE,textbox from codegen,FALSE
txt_boundary_Sim_0_futility_ZLower,Page,css,"[id=""boundarySim.0.futilityZLower""]",,,FALSE,textbox from codegen,FALSE
txt_boundary_Sim_0_cum_Alpha_Spent_Upper,Page,css,"input[name=""boundarySim.0.cumAlphaSpentUpper""]",,,FALSE,textbox from codegen,FALSE
txt_boundary_Sim_0_cum_Alpha_Spent_Lower,Page,css,"input[name=""boundarySim.0.cumAlphaSpentLower""]",,,FALSE,textbox from codegen,FALSE
txt_boundary_Sim_1_cum_Alpha_Spent,Page,css,"input[name=""boundarySim.1.cumAlphaSpent""]",,,FALSE,textbox from codegen,FALSE
txt_boundary_Sim_1_efficacy_Z,Page,css,"input[name=""boundarySim.1.efficacyZ""]",,,FALSE,textbox from codegen,FALSE
txt_boundary_Sim_0_futility_Z,Page,css,"input[name=""boundarySim.0.futilityZ""]",,,FALSE,textbox from codegen,FALSE
txt_boundary_Sim_1_efficacy_PValue,Page,css,"[id=""boundarySim.1.efficacyPValue""]",,,FALSE,textbox from codegen,FALSE
txt_boundary_Sim_0_futility_CP,Page,css,"input[name=""boundarySim.0.futilityCP""]",,,FALSE,textbox from codegen,FALSE
txt_boundary_Sim_0_efficacy_Z,Page,css,"input[name=""boundarySim.0.efficacyZ""]",,,FALSE,textbox from codegen,FALSE
txt_boundary_Sim_0_futility_PValue,Page,css,"[id=""boundarySim.0.futilityPValue""]",,,FALSE,textbox from codegen,FALSE
btn_Recalculate,Page,role,button,Recalculate,,FALSE,button from codegen,FALSE
btn_Response,Page,role,button,Response,,FALSE,button from codegen,FALSE
ddl_Distribution,Page,css,#distributionSelect,,,FALSE,native <select> from codegen,FALSE
ddl_distribution_Select,Page,css,#distributionSelect,,,FALSE,native <select> from codegen,FALSE
txt_Proportion_Under_Control_c,Page,css,#propUnderControl,,,FALSE,textbox from codegen,FALSE
obj_Proportion_Under_Treatment,Page,label,Proportion Under Treatment (π,,,FALSE,clicked but not filled during recording - VERIFY selector (set a real id if this is a computed/greyed field),FALSE
txt_Odds_Ratio_of_Proportions_t_1_c_c_1_t,Page,css,#oddsRatioOfProps,,,FALSE,textbox from codegen,FALSE
txt_Follow_up_Time_Month,Page,css,#followUpTime,,,FALSE,textbox from codegen,FALSE
ddl_Dropout_Distribution,Page,css,#dropoutDistributionSelect,,,FALSE,native <select> from codegen,FALSE
ddl_dropout_Distribution_Select,Page,css,#dropoutDistributionSelect,,,FALSE,native <select> from codegen,FALSE
txt_Probability_of_Dropout,Page,css,#probabilityOfDropout,,,FALSE,textbox from codegen,FALSE
btn_Enrollment,Page,role,button,Enrollment,,FALSE,button from codegen,FALSE
btn_Add_Period,Page,role,button,Add Period,,FALSE,button from codegen,FALSE
btn_Simulation_Setup,Page,role,button,Simulation Setup,,FALSE,button from codegen,FALSE
txt_Number_of_Simulations_Run,Page,css,"input[name=""numOfSimRun""]",,,FALSE,textbox from codegen,FALSE
ddl_Random_Number_Seed,Page,css,#randomNumberSeed,,,FALSE,native <select> from codegen,FALSE
txt_Fixed_Seed,Page,css,#fixedSeed,,,FALSE,textbox from codegen,FALSE
chk_save_Summary_Stats,Page,testid,saveSummaryStats,,,FALSE,checkbox from codegen,FALSE
chk_save_Subject_Level_Data,Page,testid,saveSubjectLevelData,,,FALSE,checkbox from codegen,FALSE
txt_sub_Level_Data_Sim_Runs,Page,css,#subLevelDataSimRuns,,,FALSE,textbox from codegen,FALSE
btn_Save,Page,role,button,Save,,FALSE,button from codegen,TRUE
btn_Save_Simulate,DesignPage,role,button,Save & Simulate,,FALSE,button from codegen,FALSE
txt_enrollmentTable_startingAtTime,Page,css,"[id=""enrollmentTable.{0}.startingAtTime""]",,,TRUE,PARAMETRIC enrollmentTable startingAtTime; {0}=period index (loopPeriods),FALSE
txt_enrollmentTable_avgSubjectsEnrolled,Page,css,"[id=""enrollmentTable.{0}.avgSubjectsEnrolled""]",,,TRUE,PARAMETRIC enrollmentTable avgSubjectsEnrolled; {0}=period index (loopPeriods),FALSE
