ObjectName,Page,SelectorType,SelectorValue,RoleName,FallbackSelector,Dynamic,Description,Exact
txt_de_Chart_Table_0_dose4,ResultsPage,css,"input[name=""deChartTable.0.dose4""]",,,FALSE,textbox from codegen,FALSE
txt_de_Chart_Table_0_dose5,ResultsPage,css,"input[name=""deChartTable.0.dose5""]",,,FALSE,textbox from codegen,FALSE
txt_de_Chart_Table_0_dose6,ResultsPage,css,"input[name=""deChartTable.0.dose6""]",,,FALSE,textbox from codegen,FALSE
txt_btn_delete0,ResultsPage,css,#btn-delete0,,,FALSE,textbox from codegen,FALSE
btn_Add_Scenario,ResultsPage,role,button,Add Scenario,,FALSE,button from codegen,FALSE
txt_Add_Scenario_Curve_get_By_Text_Curve_Family,ResultsPage,label,Add ScenarioCurve').getByText('Curve Family,,,FALSE,textbox from codegen,FALSE
ddl_curve_Family,ResultsPage,css,#curveFamily,,,FALSE,native <select> from codegen,FALSE
txt_E0,ResultsPage,css,"input[name=""e0""]",,,FALSE,textbox from codegen,FALSE
txt_emax,ResultsPage,css,#emax,,,FALSE,textbox from codegen,FALSE
txt_ED50,ResultsPage,css,"input[name=""ed50""]",,,FALSE,textbox from codegen,FALSE
txt_Hill,ResultsPage,css,#hill,,,FALSE,textbox from codegen,FALSE
txt_add_Sce_But,ResultsPage,css,#addSceBut,,,FALSE,textbox from codegen,FALSE
txt_,ResultsPage,css,#beta,,,FALSE,textbox from codegen,FALSE
txt_beta,ResultsPage,css,#beta,,,FALSE,Four Parameter Logistic: beta (clean alias of the codegen txt_ id),FALSE
txt_delta,ResultsPage,css,#delta,,,FALSE,Four Parameter Logistic: delta (in recording; added for the scenario loop),FALSE
txt_theta,ResultsPage,css,#theta,,,FALSE,Four Parameter Logistic: theta (in recording; added for the scenario loop),FALSE
txt_tau,ResultsPage,css,#tau,,,FALSE,Four Parameter Logistic: tau (in recording; added for the scenario loop),FALSE
txt_lin_Intercept,ResultsPage,css,#linIntercept,,,FALSE,Linear: Intercept (distinct id from Quadratic #intercept; added for the scenario loop),FALSE
txt_Intercept_E0,ResultsPage,css,#intercept,,,FALSE,textbox from codegen,FALSE
txt_Linear_Coefficient_1,ResultsPage,css,#linCoefficient,,,FALSE,textbox from codegen,FALSE
txt_Quadratic_Coefficient_2,ResultsPage,css,#quadCoefficient,,,FALSE,textbox from codegen,FALSE
txt_Slope,ResultsPage,css,#slope,,,FALSE,textbox from codegen,FALSE
txt_Add_Scenario_Curve_get_By_Text_Dose_1_5_mg,ResultsPage,label,Add ScenarioCurve').getByText('Dose 1 (5 mg),,,FALSE,textbox from codegen,FALSE
txt_modal_Dose1,ResultsPage,css,#modalDose1,,,FALSE,textbox from codegen,FALSE
txt_Add_Scenario_Curve_get_By_Text_Dose_2_10_mg,ResultsPage,label,Add ScenarioCurve').getByText('Dose 2 (10 mg),,,FALSE,textbox from codegen,FALSE
txt_modal_Dose2,ResultsPage,css,#modalDose2,,,FALSE,textbox from codegen,FALSE
txt_Add_Scenario_Curve_get_By_Text_Dose_3_15_mg,ResultsPage,label,Add ScenarioCurve').getByText('Dose 3 (15 mg),,,FALSE,textbox from codegen,FALSE
txt_modal_Dose3,ResultsPage,css,#modalDose3,,,FALSE,textbox from codegen,FALSE
txt_Add_Scenario_Curve_get_By_Text_Dose_4_20_mg,ResultsPage,label,Add ScenarioCurve').getByText('Dose 4 (20 mg),,,FALSE,textbox from codegen,FALSE
txt_modal_Dose4,ResultsPage,css,#modalDose4,,,FALSE,textbox from codegen,FALSE
txt_Add_Scenario_Curve_get_By_Text_Dose_5_25_mg,ResultsPage,label,Add ScenarioCurve').getByText('Dose 5 (25 mg),,,FALSE,textbox from codegen,FALSE
txt_modal_Dose5,ResultsPage,css,#modalDose5,,,FALSE,textbox from codegen,FALSE
txt_Add_Scenario_Curve_get_By_Text_Dose_6_30_mg,ResultsPage,label,Add ScenarioCurve').getByText('Dose 6 (30 mg),,,FALSE,textbox from codegen,FALSE
txt_modal_Dose6,ResultsPage,css,#modalDose6,,,FALSE,textbox from codegen,FALSE
btn_Simulation_Setup,ResultsPage,role,button,Simulation Setup,,FALSE,button from codegen,FALSE
obj_Number_of_Simulations_Run,DesignPage,label,Number of Simulations Run,,,FALSE,clicked but not filled during recording - VERIFY selector (set a real id if this is a computed/greyed field),FALSE
txt_Number_of_Simulations_Run,ResultsPage,css,"input[name=""numOfSimRun""]",,,FALSE,Number of Simulations Run input (id confirmed from ROM(PD) feature),FALSE
ddl_Random_Number_Seed,ResultsPage,css,#randomNumberSeed,,,FALSE,native <select> from codegen,FALSE
txt_Fixed_Seed,ResultsPage,css,#fixedSeed,,,FALSE,textbox from codegen,FALSE
chk_Save_Summary_Statistics_for,DesignPage,testid,saveSummaryStats,,,FALSE,check box,FALSE
chk_Save_Subject_Level_Data_for,DesignPage,testid,saveSubjectLevelData,,,FALSE,check box,FALSE
txt_Save_Subject_Level_Data_for,DesignPage,css,#subLevelDataSimRuns,,,FALSE,textbox,FALSE
obj_Average_Allocations,DesignPage,label,Average Allocations,,,FALSE,clicked but not filled during recording - VERIFY selector (set a real id if this is a computed/greyed field),FALSE
obj_Compute_Average_Allocations_Across_All_Simulations,DesignPage,label,Compute Average Allocations Across All Simulations,,,FALSE,clicked but not filled during recording - VERIFY selector (set a real id if this is a computed/greyed field),FALSE
btn_Compute_Average_Allocations_Given_The_Dose_Was_Tried,ResultsPage,role,button,Save & Simulate,,FALSE,button from codegen,FALSE
txt_ResultName,ResultsPage,css,#inputId,,,FALSE,textbox from codegen,FALSE
txt_credit_alert_primary,ResultsPage,css,#credit-alert-primary,,,FALSE,textbox from codegen,FALSE
lnk_ResultName,ResultsPage,role,link,{0},,TRUE,result link from codegen,FALSE
lbl_RunStatus,ResultsPage,css,div[role=gridcell][col-id=simStatus],,,FALSE,Run status cell. VERIFY col-id against your app and adjust,FALSE
btn_Save,ResultsPage,css,#save,,,FALSE,Save button (exact id),FALSE
txt_Status,ResultsPage,label,Status,,,FALSE,status label (placeholder),FALSE
txt_Completed,ResultsPage,label,Completed,,,FALSE,completed label (placeholder),FALSE
txt_close_tab_0,ResultsPage,css,#close-tab-0,,,FALSE,close tab 0 placeholder,FALSE
txt_ag_icon_ag_icon_tree_closed,ResultsPage,css,.ag-icon-tree-closed,,,FALSE,ag grid tree closed icon placeholder,FALSE
