ObjectName,Page,SelectorType,SelectorValue,RoleName,FallbackSelector,Dynamic,Description,Exact
ddl_input_Method,ResultsPage,css,#inputMethod,,,FALSE,native <select> from codegen,FALSE
txt_ratio_Of_Medians_Null_NI,ResultsPage,css,#ratioOfMedians_Null_NI,,,FALSE,textbox from codegen,FALSE
txt_ratio_Of_Medians_Alt_NI,ResultsPage,css,#ratioOfMedians_Alt_NI,,,FALSE,textbox from codegen,FALSE
txt_input_Method_Table_0_hazard_Rate_Trmt_Null_NI,ResultsPage,css,"[id=""inputMethodTable.0.hazardRateTrmt_Null_NI""]",,,FALSE,textbox from codegen,FALSE
txt_input_Method_Table_0_hazard_Rate_Trmt_Alt_NI,ResultsPage,css,"input[name=""inputMethodTable.0.hazardRateTrmt_Alt_NI""]",,,FALSE,textbox from codegen,FALSE
txt_input_Method_Table_2_starting_At_Time,ResultsPage,css,"[id=""inputMethodTable.2.startingAtTime""]",,,FALSE,textbox from codegen,FALSE
txt_input_Method_Table_2_hazard_Rate_Control,ResultsPage,css,"[id=""inputMethodTable.2.hazardRateControl""]",,,FALSE,textbox from codegen,FALSE
txt_input_Method_Table_3_starting_At_Time,ResultsPage,css,"[id=""inputMethodTable.3.startingAtTime""]",,,FALSE,textbox from codegen,FALSE
txt_input_Method_Table_3_hazard_Rate_Control,ResultsPage,css,"[id=""inputMethodTable.3.hazardRateControl""]",,,FALSE,textbox from codegen,FALSE
txt_input_Method_Table_0_by_Time,ResultsPage,css,"input[name=""inputMethodTable.0.byTime""]",,,FALSE,textbox from codegen,FALSE
txt_input_Method_Table_0_cum_Perc_Survival_Control,ResultsPage,css,"[id=""inputMethodTable.0.cumPercSurvivalControl""]",,,FALSE,textbox from codegen,FALSE
txt_input_Method_Table_1_by_Time,ResultsPage,css,"input[name=""inputMethodTable.1.byTime""]",,,FALSE,textbox from codegen,FALSE
txt_input_Method_Table_1_cum_Perc_Survival_Control,ResultsPage,css,"[id=""inputMethodTable.1.cumPercSurvivalControl""]",,,FALSE,textbox from codegen,FALSE
ddl_Variance_of_Log_Hazard_Ratio,ResultsPage,css,#varianceOfLogHR,,,FALSE,native <select> from codegen,FALSE
chk_variable,ResultsPage,testid,variable,,,FALSE,checkbox from codegen,FALSE
txt_follow_Up_Time,ResultsPage,css,#followUpTime,,,FALSE,textbox from codegen,FALSE
ddl_piecewise_Input_Method,ResultsPage,css,#piecewiseInputMethod,,,FALSE,native <select> from codegen,FALSE
txt_dropout_Table_0_dropout_Hazard_Rate_Control,ResultsPage,css,"[id=""dropoutTable.0.dropoutHazardRateControl""]",,,FALSE,textbox from codegen,FALSE
txt_dropout_Table_0_dropout_Hazard_Rate_Treatment,ResultsPage,css,"[id=""dropoutTable.0.dropoutHazardRateTreatment""]",,,FALSE,textbox from codegen,FALSE
txt_dropout_Table_1_dropout_Starting_At_Time,ResultsPage,css,"[id=""dropoutTable.1.dropoutStartingAtTime""]",,,FALSE,textbox from codegen,FALSE
txt_dropout_Table_1_dropout_Hazard_Rate_Control,ResultsPage,css,"[id=""dropoutTable.1.dropoutHazardRateControl""]",,,FALSE,textbox from codegen,FALSE
txt_dropout_Table_1_dropout_Hazard_Rate_Treatment,ResultsPage,css,"[id=""dropoutTable.1.dropoutHazardRateTreatment""]",,,FALSE,textbox from codegen,FALSE
txt_dropout_Table_0_dropout_By_Time,ResultsPage,css,"input[name=""dropoutTable.0.dropoutByTime""]",,,FALSE,textbox from codegen,FALSE
txt_dropout_Table_0_prob_Ofdropout_Control,ResultsPage,css,"[id=""dropoutTable.0.probOfdropoutControl""]",,,FALSE,textbox from codegen,FALSE
txt_dropout_Table_0_prob_Ofdropout_Treatment,ResultsPage,css,"[id=""dropoutTable.0.probOfdropoutTreatment""]",,,FALSE,textbox from codegen,FALSE
txt_dropout_Table_1_dropout_By_Time,ResultsPage,css,"input[name=""dropoutTable.1.dropoutByTime""]",,,FALSE,textbox from codegen,FALSE
txt_dropout_Table_1_prob_Ofdropout_Control,ResultsPage,css,"[id=""dropoutTable.1.probOfdropoutControl""]",,,FALSE,textbox from codegen,FALSE
txt_dropout_Table_1_prob_Ofdropout_Treatment,ResultsPage,css,"[id=""dropoutTable.1.probOfdropoutTreatment""]",,,FALSE,textbox from codegen,FALSE
txt_dropout_Table_2_dropout_By_Time,ResultsPage,css,"input[name=""dropoutTable.2.dropoutByTime""]",,,FALSE,textbox from codegen,FALSE
txt_dropout_Table_2_prob_Ofdropout_Control,ResultsPage,css,"[id=""dropoutTable.2.probOfdropoutControl""]",,,FALSE,textbox from codegen,FALSE
txt_dropout_Table_2_prob_Ofdropout_Treatment,ResultsPage,css,"[id=""dropoutTable.2.probOfdropoutTreatment""]",,,FALSE,textbox from codegen,FALSE
chk_include_Assurance,ResultsPage,testid,includeAssurance,,,FALSE,checkbox from codegen,FALSE
ddl_prior_Distribution_For,ResultsPage,css,#priorDistributionFor,,,FALSE,native <select> from codegen,FALSE
ddl_distribution_Method,ResultsPage,css,#distributionMethod,,,FALSE,native <select> from codegen,FALSE
txt_min_HR,ResultsPage,css,#minHR,,,FALSE,textbox from codegen,FALSE
txt_max_HR,ResultsPage,css,#maxHR,,,FALSE,textbox from codegen,FALSE
ddl_assurance_Input_Method,ResultsPage,css,#assuranceInputMethod,,,FALSE,native <select> from codegen,FALSE
ddl_perc_HR1st_Operator,ResultsPage,css,#percHR1stOperator,,,FALSE,native <select> from codegen,FALSE
txt_perc_HR1st_Percentile_Val,ResultsPage,css,#percHR1stPercentileVal,,,FALSE,textbox from codegen,FALSE
txt_perc_HR1st_Percentile_Prob,ResultsPage,css,#percHR1stPercentileProb,,,FALSE,textbox from codegen,FALSE
ddl_perc_HR2nd_Operator,ResultsPage,css,#percHR2ndOperator,,,FALSE,native <select> from codegen,FALSE
txt_perc_HR2nd_Percentile_Val,ResultsPage,css,#percHR2ndPercentileVal,,,FALSE,textbox from codegen,FALSE
txt_perc_HR2nd_Percentile_Prob,ResultsPage,css,#percHR2ndPercentileProb,,,FALSE,textbox from codegen,FALSE
txt_input_name_e_HR,ResultsPage,css,"input[name=""eHR""]",,,FALSE,textbox from codegen,FALSE
txt_input_name_sd_HR,ResultsPage,css,"input[name=""sdHR""]",,,FALSE,textbox from codegen,FALSE
txt_min_Delta,ResultsPage,css,#minDelta,,,FALSE,textbox from codegen,FALSE
txt_max_Delta,ResultsPage,css,#maxDelta,,,FALSE,textbox from codegen,FALSE
ddl_perc_Delta1st_Operator,ResultsPage,css,#percDelta1stOperator,,,FALSE,native <select> from codegen,FALSE
txt_perc_Delta1st_Percentile_Val,ResultsPage,css,#percDelta1stPercentileVal,,,FALSE,textbox from codegen,FALSE
txt_perc_Delta1st_Percentile_Prob,ResultsPage,css,#percDelta1stPercentileProb,,,FALSE,textbox from codegen,FALSE
ddl_perc_Delta2nd_Operator,ResultsPage,css,#percDelta2ndOperator,,,FALSE,native <select> from codegen,FALSE
txt_perc_Delta2nd_Percentile_Val,ResultsPage,css,#percDelta2ndPercentileVal,,,FALSE,textbox from codegen,FALSE
txt_perc_Delta2nd_Percentile_Prob,ResultsPage,css,#percDelta2ndPercentileProb,,,FALSE,textbox from codegen,FALSE
txt_e_Delta,ResultsPage,css,#eDelta,,,FALSE,textbox from codegen,FALSE
txt_sd_Delta,ResultsPage,css,#sdDelta,,,FALSE,textbox from codegen,FALSE
ddl_perc_SC1st_Operator,ResultsPage,css,#percSC1stOperator,,,FALSE,native <select> from codegen,FALSE
txt_perc_SC1st_Percentile_Val,ResultsPage,css,#percSC1stPercentileVal,,,FALSE,textbox from codegen,FALSE
txt_perc_SC1st_Percentile_Prob,ResultsPage,css,#percSC1stPercentileProb,,,FALSE,textbox from codegen,FALSE
ddl_perc_SC2nd_Operator,ResultsPage,css,#percSC2ndOperator,,,FALSE,native <select> from codegen,FALSE
txt_perc_SC2nd_Percentile_Val,ResultsPage,css,#percSC2ndPercentileVal,,,FALSE,textbox from codegen,FALSE
txt_perc_SC2nd_Percentile_Prob,ResultsPage,css,#percSC2ndPercentileProb,,,FALSE,textbox from codegen,FALSE
txt_sc_a,ResultsPage,css,#sc_a,,,FALSE,textbox from codegen,FALSE
txt_sc_b,ResultsPage,css,#sc_b,,,FALSE,textbox from codegen,FALSE
ddl_perc_SCHR1st_Operator,ResultsPage,css,#percSCHR1stOperator,,,FALSE,native <select> from codegen,FALSE
txt_perc_SCHR1st_Percentile_Val,ResultsPage,css,#percSCHR1stPercentileVal,,,FALSE,textbox from codegen,FALSE
txt_perc_SCHR1st_Percentile_Prob,ResultsPage,css,#percSCHR1stPercentileProb,,,FALSE,textbox from codegen,FALSE
ddl_perc_SCHR2nd_Operator,ResultsPage,css,#percSCHR2ndOperator,,,FALSE,native <select> from codegen,FALSE
txt_perc_SCHR2nd_Percentile_Val,ResultsPage,css,#percSCHR2ndPercentileVal,,,FALSE,textbox from codegen,FALSE
txt_perc_SCHR2nd_Percentile_Prob,ResultsPage,css,#percSCHR2ndPercentileProb,,,FALSE,textbox from codegen,FALSE
ddl_perc_STHR1st_Operator,ResultsPage,css,#percSTHR1stOperator,,,FALSE,native <select> from codegen,FALSE
txt_perc_STHR1st_Percentile_Val,ResultsPage,css,#percSTHR1stPercentileVal,,,FALSE,textbox from codegen,FALSE
txt_perc_STHR1st_Percentile_Prob,ResultsPage,css,#percSTHR1stPercentileProb,,,FALSE,textbox from codegen,FALSE
ddl_perc_STHR2nd_Operator,ResultsPage,css,#percSTHR2ndOperator,,,FALSE,native <select> from codegen,FALSE
txt_perc_STHR2nd_Percentile_Val,ResultsPage,css,#percSTHR2ndPercentileVal,,,FALSE,textbox from codegen,FALSE
txt_perc_STHR2nd_Percentile_Prob,ResultsPage,css,#percSTHR2ndPercentileProb,,,FALSE,textbox from codegen,FALSE
ddl_perc_ST1st_Operator,ResultsPage,css,#percST1stOperator,,,FALSE,native <select> from codegen,FALSE
txt_perc_ST1st_Percentile_Val,ResultsPage,css,#percST1stPercentileVal,,,FALSE,textbox from codegen,FALSE
txt_perc_ST1st_Percentile_Prob,ResultsPage,css,#percST1stPercentileProb,,,FALSE,textbox from codegen,FALSE
ddl_perc_ST2nd_Operator,ResultsPage,css,#percST2ndOperator,,,FALSE,native <select> from codegen,FALSE
txt_perc_ST2nd_Percentile_Val,ResultsPage,css,#percST2ndPercentileVal,,,FALSE,textbox from codegen,FALSE
txt_perc_ST2nd_Percentile_Prob,ResultsPage,css,#percST2ndPercentileProb,,,FALSE,textbox from codegen,FALSE
txt_st_a,ResultsPage,css,#st_a,,,FALSE,textbox from codegen,FALSE
txt_st_b,ResultsPage,css,#st_b,,,FALSE,textbox from codegen,FALSE
txt_min_Lambda_C,ResultsPage,css,#minLambdaC,,,FALSE,textbox from codegen,FALSE
txt_max_Lambda_C,ResultsPage,css,#maxLambdaC,,,FALSE,textbox from codegen,FALSE
txt_lambda_c_a,ResultsPage,css,#lambda_c_a,,,FALSE,textbox from codegen,FALSE
txt_lambda_c_b,ResultsPage,css,#lambda_c_b,,,FALSE,textbox from codegen,FALSE
ddl_perc_Lambda_C1st_Operator,ResultsPage,css,#percLambdaC1stOperator,,,FALSE,native <select> from codegen,FALSE
txt_perc_Lambda_C1st_Percentile_Val,ResultsPage,css,#percLambdaC1stPercentileVal,,,FALSE,textbox from codegen,FALSE
txt_perc_Lambda_C1st_Percentile_Prob,ResultsPage,css,#percLambdaC1stPercentileProb,,,FALSE,textbox from codegen,FALSE
ddl_perc_Lambda_C2nd_Operator,ResultsPage,css,#percLambdaC2ndOperator,,,FALSE,native <select> from codegen,FALSE
txt_perc_Lambda_C2nd_Percentile_Val,ResultsPage,css,#percLambdaC2ndPercentileVal,,,FALSE,textbox from codegen,FALSE
txt_perc_Lambda_C2nd_Percentile_Prob,ResultsPage,css,#percLambdaC2ndPercentileProb,,,FALSE,textbox from codegen,FALSE
ddl_perc_Lambda_CHR1st_Operator,ResultsPage,css,#percLambdaCHR1stOperator,,,FALSE,native <select> from codegen,FALSE
txt_perc_Lambda_CHR1st_Percentile_Val,ResultsPage,css,#percLambdaCHR1stPercentileVal,,,FALSE,textbox from codegen,FALSE
txt_perc_Lambda_CHR1st_Percentile_Prob,ResultsPage,css,#percLambdaCHR1stPercentileProb,,,FALSE,textbox from codegen,FALSE
ddl_perc_Lambda_CHR2nd_Operator,ResultsPage,css,#percLambdaCHR2ndOperator,,,FALSE,native <select> from codegen,FALSE
txt_perc_Lambda_CHR2nd_Percentile_Val,ResultsPage,css,#percLambdaCHR2ndPercentileVal,,,FALSE,textbox from codegen,FALSE
txt_perc_Lambda_CHR2nd_Percentile_Prob,ResultsPage,css,#percLambdaCHR2ndPercentileProb,,,FALSE,textbox from codegen,FALSE
txt_min_Lambda_T,ResultsPage,css,#minLambdaT,,,FALSE,textbox from codegen,FALSE
txt_max_Lambda_T,ResultsPage,css,#maxLambdaT,,,FALSE,textbox from codegen,FALSE
txt_lambda_t_a,ResultsPage,css,#lambda_t_a,,,FALSE,textbox from codegen,FALSE
txt_lambda_t_b,ResultsPage,css,#lambda_t_b,,,FALSE,textbox from codegen,FALSE
ddl_perc_Lambda_T1st_Operator,ResultsPage,css,#percLambdaT1stOperator,,,FALSE,native <select> from codegen,FALSE
txt_perc_Lambda_T1st_Percentile_Val,ResultsPage,css,#percLambdaT1stPercentileVal,,,FALSE,textbox from codegen,FALSE
txt_perc_Lambda_T1st_Percentile_Prob,ResultsPage,css,#percLambdaT1stPercentileProb,,,FALSE,textbox from codegen,FALSE
ddl_perc_Lambda_T2nd_Operator,ResultsPage,css,#percLambdaT2ndOperator,,,FALSE,native <select> from codegen,FALSE
txt_perc_Lambda_T2nd_Percentile_Val,ResultsPage,css,#percLambdaT2ndPercentileVal,,,FALSE,textbox from codegen,FALSE
txt_perc_Lambda_T2nd_Percentile_Prob,ResultsPage,css,#percLambdaT2ndPercentileProb,,,FALSE,textbox from codegen,FALSE
ddl_perc_Lambda_THR1st_Operator,ResultsPage,css,#percLambdaTHR1stOperator,,,FALSE,native <select> from codegen,FALSE
txt_perc_Lambda_THR1st_Percentile_Val,ResultsPage,css,#percLambdaTHR1stPercentileVal,,,FALSE,textbox from codegen,FALSE
txt_perc_Lambda_THR1st_Percentile_Prob,ResultsPage,css,#percLambdaTHR1stPercentileProb,,,FALSE,textbox from codegen,FALSE
ddl_perc_Lambda_THR2nd_Operator,ResultsPage,css,#percLambdaTHR2ndOperator,,,FALSE,native <select> from codegen,FALSE
txt_perc_Lambda_THR2nd_Percentile_Val,ResultsPage,css,#percLambdaTHR2ndPercentileVal,,,FALSE,textbox from codegen,FALSE
txt_perc_Lambda_THR2nd_Percentile_Prob,ResultsPage,css,#percLambdaTHR2ndPercentileProb,,,FALSE,textbox from codegen,FALSE
txt_input_name_e_MC,ResultsPage,css,"input[name=""eMC""]",,,FALSE,textbox from codegen,FALSE
txt_input_name_sd_MC,ResultsPage,css,"input[name=""sdMC""]",,,FALSE,textbox from codegen,FALSE
ddl_perc_MC1st_Operator,ResultsPage,css,#percMC1stOperator,,,FALSE,native <select> from codegen,FALSE
txt_perc_MC1st_Percentile_Val,ResultsPage,css,#percMC1stPercentileVal,,,FALSE,textbox from codegen,FALSE
txt_perc_MC1st_Percentile_Prob,ResultsPage,css,#percMC1stPercentileProb,,,FALSE,textbox from codegen,FALSE
ddl_perc_MC2nd_Operator,ResultsPage,css,#percMC2ndOperator,,,FALSE,native <select> from codegen,FALSE
txt_perc_MC2nd_Percentile_Val,ResultsPage,css,#percMC2ndPercentileVal,,,FALSE,textbox from codegen,FALSE
txt_perc_MC2nd_Percentile_Prob,ResultsPage,css,#percMC2ndPercentileProb,,,FALSE,textbox from codegen,FALSE
ddl_perc_MCHR1st_Operator,ResultsPage,css,#percMCHR1stOperator,,,FALSE,native <select> from codegen,FALSE
txt_perc_MCHR1st_Percentile_Val,ResultsPage,css,#percMCHR1stPercentileVal,,,FALSE,textbox from codegen,FALSE
txt_perc_MCHR1st_Percentile_Prob,ResultsPage,css,#percMCHR1stPercentileProb,,,FALSE,textbox from codegen,FALSE
ddl_perc_MCHR2nd_Operator,ResultsPage,css,#percMCHR2ndOperator,,,FALSE,native <select> from codegen,FALSE
txt_perc_MCHR2nd_Percentile_Val,ResultsPage,css,#percMCHR2ndPercentileVal,,,FALSE,textbox from codegen,FALSE
txt_perc_MCHR2nd_Percentile_Prob,ResultsPage,css,#percMCHR2ndPercentileProb,,,FALSE,textbox from codegen,FALSE
txt_input_name_e_MT,ResultsPage,css,"input[name=""eMT""]",,,FALSE,textbox from codegen,FALSE
txt_input_name_sd_MT,ResultsPage,css,"input[name=""sdMT""]",,,FALSE,textbox from codegen,FALSE
ddl_perc_MT1st_Operator,ResultsPage,css,#percMT1stOperator,,,FALSE,native <select> from codegen,FALSE
txt_perc_MT1st_Percentile_Val,ResultsPage,css,#percMT1stPercentileVal,,,FALSE,textbox from codegen,FALSE
txt_perc_MT1st_Percentile_Prob,ResultsPage,css,#percMT1stPercentileProb,,,FALSE,textbox from codegen,FALSE
ddl_perc_MT2nd_Operator,ResultsPage,css,#percMT2ndOperator,,,FALSE,native <select> from codegen,FALSE
txt_perc_MT2nd_Percentile_Val,ResultsPage,css,#percMT2ndPercentileVal,,,FALSE,textbox from codegen,FALSE
txt_perc_MT2nd_Percentile_Prob,ResultsPage,css,#percMT2ndPercentileProb,,,FALSE,textbox from codegen,FALSE
ddl_perc_MTHR1st_Operator,ResultsPage,css,#percMTHR1stOperator,,,FALSE,native <select> from codegen,FALSE
txt_perc_MTHR1st_Percentile_Val,ResultsPage,css,#percMTHR1stPercentileVal,,,FALSE,textbox from codegen,FALSE
txt_perc_MTHR1st_Percentile_Prob,ResultsPage,css,#percMTHR1stPercentileProb,,,FALSE,textbox from codegen,FALSE
ddl_perc_MTHR2nd_Operator,ResultsPage,css,#percMTHR2ndOperator,,,FALSE,native <select> from codegen,FALSE
txt_perc_MTHR2nd_Percentile_Val,ResultsPage,css,#percMTHR2ndPercentileVal,,,FALSE,textbox from codegen,FALSE
txt_perc_MTHR2nd_Percentile_Prob,ResultsPage,css,#percMTHR2ndPercentileProb,,,FALSE,textbox from codegen,FALSE
ddl_eff_Boundary_Fam,ResultsPage,css,#effBoundaryFam,,,FALSE,native <select> from codegen,FALSE
ddl_eff_Spend_Func,ResultsPage,css,#effSpendFunc,,,FALSE,native <select> from codegen,FALSE
txt_eff_Param_Rho,ResultsPage,css,#effParamRho,,,FALSE,textbox from codegen,FALSE
txt_eff_Param_Gamma,ResultsPage,css,#effParamGamma,,,FALSE,textbox from codegen,FALSE
ddl_eff_Param,ResultsPage,css,#effParam,,,FALSE,native <select> from codegen,FALSE
ddl_fut_Boundary_Fam,ResultsPage,css,#futBoundaryFam,,,FALSE,native <select> from codegen,FALSE
ddl_fut_Spend_Func,ResultsPage,css,#futSpendFunc,,,FALSE,native <select> from codegen,FALSE
txt_fut_Param_Rho,ResultsPage,css,#futParamRho,,,FALSE,textbox from codegen,FALSE
ddl_fut_Boundary,ResultsPage,css,#futBoundary,,,FALSE,native <select> from codegen,FALSE
txt_fut_Param_Gamma,ResultsPage,css,#futParamGamma,,,FALSE,textbox from codegen,FALSE
ddl_fut_Param,ResultsPage,css,#futParam,,,FALSE,native <select> from codegen,FALSE
ddl_fix,ResultsPage,css,#fix,,,FALSE,native <select> from codegen,FALSE
txt_shape_Param_Delta,ResultsPage,css,"#shapeParamDeltaOne, #shapeParamDelta",,,FALSE,"efficacy Delta shape param: #shapeParamDeltaOne when both boundaries are Delta-family, else #shapeParamDelta",FALSE
txt_shape_Param_Delta_Two,ResultsPage,css,#shapeParamDeltaTwo,,,FALSE,textbox from codegen,FALSE
ddl_compute_CP,ResultsPage,css,#computeCP,,,FALSE,native <select> from codegen,FALSE
ddl_boundary_Scale,ResultsPage,css,#boundaryScale,,,FALSE,native <select> from codegen,FALSE
txt_boundary_0_cum_Alpha_Spent,ResultsPage,css,"input[name=""boundary.0.cumAlphaSpent""]",,,FALSE,textbox from codegen,FALSE
txt_boundary_0_efficacy_PValue,ResultsPage,css,"[id=""boundary.0.efficacyPValue""]",,,FALSE,textbox from codegen,FALSE
txt_boundary_0_cum_Beta_Spent,ResultsPage,css,"input[name=""boundary.0.cumBetaSpent""]",,,FALSE,textbox from codegen,FALSE
txt_boundary_0_futility_PValue,ResultsPage,css,"[id=""boundary.0.futilityPValue""]",,,FALSE,textbox from codegen,FALSE
txt_boundary_0_futility_CP,ResultsPage,css,"[id=""boundary.0.futilityCP""]",,,FALSE,textbox from codegen,FALSE
txt_boundary_0_futility_HR,ResultsPage,css,"[id=""boundary.0.futilityHR""]",,,FALSE,textbox from codegen,FALSE
btn_Add_Interim,ResultsPage,role,button,Add Interim,,FALSE,button from codegen,FALSE
txt_boundary_1_analysis_Spacing_Info,ResultsPage,css,"[id=""boundary.1.analysisSpacingInfo""]",,,FALSE,textbox from codegen,FALSE
txt_col_md_12_card_table_tbody_tr_nth_child_2_td_nth_child_5,ResultsPage,css,.col-md-12 > .card > .table > tbody > tr:nth-child(2) > td:nth-child(5),,,FALSE,textbox from codegen,FALSE
